order_date,orders,revenue,items_sold,aov,revenue_wow_growth,revenue_mom_growth
2024-05-13,69,6612.7400031089783,101,95.83681163926056,0.964487507376184,0.22061223595217586
2024-05-14,63,6246.1100282669067,93,99.14460362328424,0.5230328475244268,0.823388933574306
2024-05-15,58,3732.850004196167,73,64.3594828309684,-0.42479328398357785,0.1138413669640166
2024-05-16,63,4835.3500015735626,96,76.75158732656449,0.09214458271416516,0.18369580915653183
2024-05-17,63,5926.2399988174438,98,94.067301568530851,0.2605588199596674,0.51536398007121631
2024-05-18,45,2893.7099804878235,64,64.304666233062747,-0.45338786674750603,-0.16134072205839423
2024-05-19,61,5840.6400060653687,95,95.748196820743743,0.039962962659991337,0.32175865448773533
2024-05-20,61,4606.720006942749,83,75.520000113815556,-0.30335685286630043,-0.11852510847626549
2024-05-21,53,3841.7200043201447,72,72.485283100380087,-0.38494198998506957,-0.29005861796033039
2024-05-22,60,6037.610032081604,93,100.62683386802674,0.617426370010746,0.13046287173168414
2024-05-23,52,3687.689995765686,75,70.917115303186264,-0.23734786632495991,-0.3334664851921767
2024-05-24,55,5011.3500108718872,78,91.115454743125227,-0.15437950338294079,-0.10755594921073029
2024-05-25,72,6866.7600169181824,102,95.371666901641419,1.3729952425158307,0.63097803455285184
2024-05-26,48,4234.4500179290771,72,88.217708706855774,-0.27500239468077137,-0.27922292130383308
2024-05-27,60,3849.8299970626831,75,64.163833284378057,-0.16430128350309187,-0.013554611837364826
2024-05-28,47,4404.4200000762939,72,93.711063831410513,0.14647085032833576,-0.032629183069552883
2024-05-29,71,6079.2700109481812,106,85.6235212809603,0.0069000777866095337,0.3827521922565445
2024-05-30,63,5338.3599944114685,105,84.73587292716617,0.4476162585632551,0.058442380636742966
2024-05-31,52,4712.10001206398,69,90.617307924307312,-0.059714447835153874,-0.29264634855279759
2024-06-01,46,4277.510002374649,72,92.989347877709761,-0.37707011868249252,-0.24102181222858582
2024-06-02,48,3290.0299983024597,65,68.542291631301239,-0.22303251086394935,-0.31106783629252982
2024-06-03,61,5899.6799840927124,92,96.716065312995283,0.53245207933701222,0.5138991074300403
2024-06-04,57,5509.4699993133545,81,96.657368409006224,0.25089569096905351,0.32873577227381173
2024-06-05,52,4524.3500194549561,77,87.006731143364533,-0.25577412891563683,0.34407659881346486
2024-06-06,67,7155.0200071334839,98,106.79134339005199,0.340303017148302,0.74465874700295842
2024-06-07,65,5327.5100078582764,101,81.961692428588862,0.1306020657920493,-0.17906705795303571
2024-06-08,75,7630.2199912071228,110,101.73626654942831,0.78379945037445264,0.723412664150948
2024-06-09,62,5917.9700083732605,96,95.451129167310654,0.79875867740620166,0.25879972660579076
2024-06-10,53,5670.7400004863739,84,106.99509434879951,-0.03880549186119054,0.071183812367940483
2024-06-11,60,5018.3300070762634,95,83.638833451271054,-0.089144689470729829,-0.10645454327866748
2024-06-12,56,4167.8399887084961,79,74.425714084080283,-0.078798065846684515,-0.36972571328239323
2024-06-13,49,3549.1499943733215,70,72.431632538231057,-0.50396365197653481,-0.43178234480155392
2024-06-14,67,6145.1600027084351,109,91.718806010573658,0.15347695145463722,0.64623812791849256
2024-06-15,57,4380.7200136184692,82,76.854737081025775,-0.42587238393300547,-0.094022146857444366
2024-06-16,66,5885.2600049972534,111,89.170606136322021,-0.0055272337186106236,-0.0069150074631415225
2024-06-17,48,4743.7800025939941,78,98.828750054041549,-0.163463674549155,0.63934189486200155
2024-06-18,56,5271.1800136566162,86,94.128214529582436,0.050385288776109427,-0.097499587685147771
2024-06-19,59,4950.1499786376953,79,83.900847095554155,0.18770154133763098,0.074549781878943344
2024-06-20,75,7094.6800169944763,103,94.595733559926344,0.99898004543118613,0.846745730822722
2024-06-21,74,5539.5700058937073,97,74.859054133698749,-0.098547474198852167,-0.082489598291625013
2024-06-22,54,4203.6499977111816,72,77.845370327984838,-0.040420299712564368,0.13991414748472242
2024-06-23,65,6549.7199988365173,109,100.76492305902335,0.11290240248945026,0.30697715877502252
2024-06-24,53,4859.3299741744995,71,91.685471210839609,0.024358206223163877,-0.29234020670561051
2024-06-25,52,5324.6000080108643,75,102.39615400020892,0.010134352121507345,0.25744783512994251
2024-06-26,45,3719.4800128936768,64,82.655111397637256,-0.24861266245567468,-0.033858633827587165
2024-06-27,59,5110.4500112533569,88,86.617796800904358,-0.27967857619908559,0.1603003371987306
2024-06-28,58,4449.4600009918213,82,76.71482760330727,-0.19678603280436691,-0.26809304522109212
2024-06-29,66,5815.3300185203552,91,88.11106088667205,0.3834001455132342,0.089347669435596133
2024-06-30,74,5827.0400276184082,115,78.743784157005521,-0.11033753677202765,0.23661212892339809
2024-07-01,43,4610.21999835968,63,107.21441856650419,-0.051264264237815625,0.077781231557688471
2024-07-02,65,4388.9899930953979,88,67.522922970698431,-0.17571461020693394,0.33402734788435456
2024-07-03,64,6821.5900039672852,101,106.58734381198883,0.83401711538173651,0.15626441135117763
2024-07-04,48,4702.709997177124,71,97.973124941190079,-0.079785540055842,-0.1464315083368776
2024-07-05,67,5116.560001373291,96,76.366567184675986,0.14992830595909787,0.13089393600667482
2024-07-06,68,6151.2699911594391,102,90.459852811168219,0.0577679979587057,-0.14028612288621359
2024-07-07,61,6375.42001914978,93,104.51508228114393,0.094109528840065737,0.19669789634290644
2024-07-08,68,6237.1600217819214,96,91.722941496792956,0.35289856536154623,-0.18257140305659986
2024-07-09,67,4765.8600006103516,88,71.132238815079873,0.085867137566463358,-0.19467993351314777
2024-07-10,62,6481.1600208282471,101,104.53483904561689,-0.049904785092779187,0.14291256877803676
2024-07-11,56,5572.1600031852722,86,99.502857199737008,0.18488276047854307,0.11036141412144326
2024-07-12,81,6815.7999927997589,122,84.145678923453815,0.33210594441781,0.63533149335509786
2024-07-13,65,5155.28001499176,100,79.312000230642468,-0.16191615350961808,0.45253934693228859
2024-07-14,60,5766.1100063323975,98,96.101833438873285,-0.095571744447770487,-0.0616826895001878
2024-07-15,47,4913.43999004364,66,104.54127638390723,-0.21223121214069829,0.12160557505822996
2024-07-16,55,4858.4999828338623,77,88.336363324252048,0.019438250853287039,-0.17446298401286525
2024-07-17,54,3951.2800102233887,79,73.171852041173864,-0.39034370428668375,-0.16706086537260381
2024-07-18,68,5575.9499988555908,99,81.999264689052808,0.00068016633911303491,0.057818170582179709
2024-07-19,60,5241.0200214385986,83,87.350333690643311,-0.23104844229947544,0.058759844460501
2024-07-20,61,6615.7099857330322,76,108.45426206119726,0.28328819511147468,-0.067511153443725075
2024-07-21,58,4905.639995098114,79,84.57999991548472,-0.14922885798039007,-0.11443668193039117
2024-07-22,51,4688.0399842262268,69,91.9223526318868,-0.045874174971944938,0.11523080817356049
2024-07-23,55,4855.5000014305115,71,88.281818207827484,-0.000617470703704933,-0.25867059930912539
2024-07-24,66,6252.47002696991,86,94.734394348028928,0.58239102538734566,0.2866938570130908
2024-07-25,72,4085.0299978256226,89,56.736527747578094,-0.26738403345366529,-0.23280058752212518
2024-07-26,72,6239.8800005912781,112,86.665000008212189,0.19058503403284158,0.6776215973632248
2024-07-27,57,4697.9400260448456,75,82.420000456927113,-0.28988120153753905,-0.0807189160054697
2024-07-28,65,5140.6300082206726,93,79.086615511087274,0.047902009392733425,0.15533795271219064
2024-07-29,77,5534.7300083637238,101,71.879610498230178,0.18060639989981769,-0.048251777502393053
2024-07-30,69,5842.580011844635,102,84.675072635429487,0.203291115255548,0.002666874459858175
2024-07-31,69,6304.7300024032593,116,91.372898585554481,0.00835829283593959,0.36755512852889605
2024-08-01,62,5755.6500205993652,95,92.833064848376864,0.40896150668733872,0.31138371918230573
2024-08-02,71,6511.5400185585022,104,91.711831247302854,0.043536096518119287,-0.045451278254551322
2024-08-03,63,4931.5100126266479,88,78.277936708359491,0.049717532639181619,0.048652801381940357
2024-08-04,64,4191.539999961853,86,65.492812499403954,-0.18462523207098663,-0.18078943688008378
2024-08-05,54,3833.2199997901917,71,70.985555551670217,-0.30742421147957011,-0.37684087915190395
2024-08-06,67,7179.0200226306915,97,107.14955257657749,0.22874141356672872,0.12604659788173117
2024-08-07,50,4059.5900220870972,78,81.191800441741947,-0.35610406464041311,-0.34912844821844169
2024-08-08,61,3253.3600039482117,72,53.333770556528059,-0.43475367815894012,-0.31736139888046183
2024-08-09,75,6836.2300074100494,110,91.149733432134,0.049863778449667849,0.054784943658346352
2024-08-10,72,5463.0799989700317,96,75.876111096806,0.10779051142192776,-0.0195758923205518
2024-08-11,67,4404.600001335144,91,65.740298527390209,0.050830959832240674,-0.35376624813108032
2024-08-12,67,6509.1199798583984,104,97.15104447549848,0.69808150333522989,0.26261230445865547
2024-08-13,69,5383.7099866867065,104,78.024782415749371,-0.25007731282049117,-0.066318543910146618
2024-08-14,68,6347.5200347900391,108,93.3458828645594,0.56358647061771083,0.2918688429394376
2024-08-15,65,6257.3899984359741,94,96.267538437476531,0.92336230569077282,0.28792631893479359
2024-08-16,59,4744.5200080871582,74,80.415593357409463,-0.30597419879898824,0.20075519725541371
2024-08-17,64,5323.0300130844116,92,83.172343954443932,-0.025635719394924494,-0.04535908424987465
2024-08-18,66,5074.9200291633606,98,76.892727714596376,0.1521863569052867,-0.031692302566256089
2024-08-19,53,4028.4499998092651,71,76.008490562438965,-0.38110681439660582,-0.39107820498529516
2024-08-20,67,5499.8999919891357,101,82.0880595819274,0.02158177271616667,0.12113811806101282
2024-08-21,54,6058.7100040912628,78,112.19833340909746,-0.04549966429658215,0.2923759235153513
2024-08-22,73,4850.9100117683411,96,66.450822079018366,-0.22477102865878279,-0.000945317611125141
2024-08-23,68,5040.6600036621094,100,74.127352995031018,0.062417271941139,-0.19381300799215045
2024-08-24,62,5360.20999288559,84,86.454999885251439,0.0069847398398631549,0.31215927318495068
2024-08-25,63,5020.0100154876709,82,79.682698658534463,-0.010819877625685865,-0.19549574430726468
2024-08-26,71,5152.2100033760071,103,72.5663380757184,0.27895592687508808,0.096695567591910572
2024-08-27,63,5631.1299896240234,85,89.383015708317828,0.023860433430795178,0.095416316797545156
2024-08-28,76,5994.2999992370605,98,78.872368411013952,-0.01063097669482582,0.083033858955877615
2024-08-29,79,6513.6400003433228,114,82.451139244852186,0.34276661173701167,0.11485679051690366
2024-08-30,63,5117.7699949741364,90,81.234444364668832,0.015297598182778743,-0.1882650021454802
2024-08-31,73,4845.9800128936768,89,66.383287847858583,-0.095934670595822072,-0.15804817951925434
2024-09-01,71,6617.2800254821777,90,93.201127119467287,0.31818064208370694,0.016238863098791769
2024-09-02,77,6787.1100187301636,109,88.144285957534592,0.31732014306149814,0.37627420432127962
2024-09-03,78,7057.8199889659882,116,90.48487165341011,0.25335767456457192,0.68382503543571593
2024-09-04,81,5862.5900039672852,107,72.377654369966478,-0.02197253979389405,0.52941652299846331
2024-09-05,56,4305.0799922943115,75,76.876428433826987,-0.33906694381829544,-0.40032483838695981
2024-09-06,66,4591.6700072288513,88,69.570757685285628,-0.1027986776001925,0.13106741869175345
2024-09-07,69,7207.4499831199646,120,104.45579685681108,0.48730493397478641,1.215386546331531
2024-09-08,69,4687.74999666214,88,67.938405748726666,-0.29158959895753239,-0.31427848513275453
2024-09-09,66,5910.0800094604492,90,89.546666810006812,-0.12921994882201757,0.081821977817401817
2024-09-10,68,6131.1799936294556,98,90.164411671021412,-0.13129266498511119,0.39199473091107978
2024-09-11,55,3901.2500152587891,82,70.9318184592507,-0.33455179150874165,-0.40064862418718877
2024-09-12,70,6878.1900119781494,104,98.259857313973569,0.59769157002644846,0.27759296637209646
2024-09-13,67,6682.5299949646,111,99.739253656188055,0.45535937566158347,0.052778086298020152
2024-09-14,74,6365.7800273895264,105,86.0240544241828,-0.11677777267988694,0.017321923194917398
2024-09-15,73,6065.7700300216675,103,83.092740137283116,0.29396192935645704,0.27847917590871241
2024-09-16,81,6162.1700091362,110,76.076172952298762,0.042654244827857221,0.15764329601544957
2024-09-17,67,5165.2300157547,93,77.092985309771635,-0.15754715713425751,0.017795351665123166
2024-09-18,64,5916.2200145721436,89,92.440937727689743,0.5164934293962935,0.46860951851264349
2024-09-19,67,5865.110000371933,102,87.538955229431835,-0.14728875036048289,0.066403027130446532
2024-09-20,53,4750.8700089454651,78,89.639056772555946,-0.28906117705040957,-0.21586113120823627
2024-09-21,54,4997.8499841690063,77,92.552777484611227,-0.21488804786449392,0.030291217945537619
2024-09-22,78,5522.0800185203552,106,70.79589767333789,-0.08963248009904691,0.095507337235300041
2024-09-23,71,5529.6200313568115,99,77.881972272631145,-0.10265052357230532,0.031605112243004226
2024-09-24,67,6122.57000541687,88,91.381641871893578,0.18534314768986954,0.21963302593572426
2024-09-25,68,6096.4700133800507,92,89.653970785000752,0.03046708850650184,0.18327281096564643
2024-09-26,62,5310.0700168609619,86,85.646290594531649,-0.094634198416700371,-0.057015194704197886
2024-09-27,78,8461.4400196075439,119,108.48000025137877,0.78102958061900363,0.41158100540254822
2024-09-28,56,5867.84001493454,77,104.78285740954536,0.17407285803321024,-0.099145790276211759
2024-09-29,75,8417.1800065040588,123,112.22906675338746,0.52427708006293028,0.64469681419252545
2024-09-30,57,5391.4399845600128,84,94.586666395789692,-0.02498906724390125,0.11255926978960566
2024-10-01,75,7230.7500123977661,122,96.410000165303543,0.18099915656341162,0.09270727316256909
2024-10-02,64,4871.3699865341187,88,76.1151560395956,-0.20095235835773476,-0.28226152617376771
2024-10-03,60,6035.5899991989136,97,100.59316665331522,0.13663096344007183,-0.14483650636672546
2024-10-04,78,7410.2900156974792,114,95.003718149967682,-0.12422826392130105,0.2639959490059593
2024-10-05,63,5468.4600009918213,81,86.800952396695578,-0.068062526061759693,0.27023423740786479
2024-10-06,71,7069.7800092697144,105,99.574366327742453,-0.16007736512622897,0.53969688547728267
2024-10-07,74,6934.6500034332275,110,93.711486532881452,0.28623336683569772,-0.037849722207665915
2024-10-08,61,5479.5800151824951,101,89.829180576762212,-0.24218372841167704,0.16891472861909637
2024-10-09,63,4508.710015296936,89,71.5668256396339,-0.074447223725498182,-0.2371152322676337
2024-10-10,79,6125.1900024414062,106,77.534050663815265,0.014845276643109461,-0.00097697200119278176
2024-10-11,73,5776.430006980896,102,79.129178177820492,-0.22048529885544557,0.48066132249607108
2024-10-12,68,7401.4699993133545,105,108.84514704872581,0.35348343006457772,0.076078152308082445
2024-10-13,75,6382.1400051116943,107,85.095200068155918,-0.097264696108846957,-0.044951536331188077
2024-10-14,65,5498.6099977493286,95,84.59399996537428,-0.20708182892762286,-0.13622368757781378
2024-10-15,72,5322.1100115776062,102,73.918194605244537,-0.028737604555199553,-0.12259944158176482
2024-10-16,73,6832.6700220108032,100,93.598219479600047,0.51543789661105877,0.10880907405678548
2024-10-17,68,7030.7600088119507,89,103.39352954135222,0.14784357807832871,0.36117074890510475
2024-10-18,67,7142.8599863052368,107,106.60985054186921,0.23655267659661611,0.20733508367027878
2024-10-19,68,6202.6899981498718,99,91.216029384556933,-0.16196512331667834,0.057557317383055286
2024-10-20,69,5178.8800160884857,106,75.056232117224425,-0.18853550502801142,0.090090868901299317
2024-10-21,58,7238.3100090026855,87,124.79844843108079,0.3163890532271692,0.44828476883669427
2024-10-22,76,7300.5100321769714,108,96.059342528644365,0.37173226714509761,0.32205799403340546
2024-10-23,69,5709.6500015258789,96,82.748550746751874,-0.16436034769236932,0.032557385344412743
2024-10-24,79,5790.8300178050995,118,73.301645795001264,-0.17635788868526223,-0.054183126908841819
2024-10-25,72,6139.9500029087067,107,85.27708337373204,-0.14040734178177586,0.0071319943234740037
2024-10-26,78,5907.6200132369995,109,75.738718118423066,-0.047571293261614765,0.11253147217996161
2024-10-27,52,5393.1500067710876,84,103.71442320713631,0.041373808625988634,-0.36262031116764554
2024-10-28,66,5547.0299954414368,99,84.045909021839947,-0.23365675295168492,-0.054672591392504404
2024-10-29,64,5861.6399822235107,90,91.588124722242355,-0.19709171600499775,-0.30361000029770668
2024-10-30,78,5708.8299829959869,106,73.190127987128037,-0.00014361975421835338,0.058869244458792921
2024-10-31,74,7018.799991607666,113,94.848648535238723,0.21205422539202842,-0.029312314825805465
2024-11-01,58,4910.8500123023987,79,84.669827798317215,-0.20018078160637151,0.0081045015832125842
2024-11-02,67,5428.5100202560425,102,81.022537615761834,-0.0811003402228701,-0.10058336948391906
2024-11-03,74,6591.4300050735474,109,89.073378446939827,0.22218554959495321,-0.11050309891911272
2024-11-04,52,4229.4199748039246,76,81.334999515460083,-0.23753432408339731,-0.22657933421167395
2024-11-05,65,5959.8399887084961,91,91.689845980130713,0.016752991787758159,-0.15699781593004214
2024-11-06,77,6085.6300292015076,101,79.0341562233962,0.066003024670175311,-0.12243155369216681
2024-11-07,59,4236.4899797439575,75,71.804914910914533,-0.39640822009324939,-0.22685863368985534
2024-11-08,72,7060.9700181484222,100,98.0690280298392,0.4378305182320083,0.56607322142969951
2024-11-09,69,6376.8200352191925,110,92.417681669843375,0.17469066307782588,0.041081179959722131
2024-11-10,54,3842.2000136375427,71,71.151852104398941,-0.41709158548598269,-0.33484868526162515
2024-11-11,53,5462.639988899231,81,103.06867903583455,0.29158135664985085,-0.26195201907107529
2024-11-12,60,5365.3600165843964,94,89.422666943073267,-0.099747639743751615,-0.15931646559193638
2024-11-13,80,5796.6699941158295,111,72.458374926447874,-0.047482353297706531,0.054206426076499642
2024-11-14,75,5946.04000210762,105,79.280533361434934,0.40352981608302624,0.11723357637717556
2024-11-15,73,6340.2299900054932,112,86.8524656165136,-0.10207379811703643,-0.0720713908938908
2024-11-16,89,9043.3399925231934,128,101.61056171374375,0.41815825796820433,0.28625354601619035
2024-11-17,71,5787.5900096893311,104,81.515352249145508,0.50632189608734623,-0.18973772119491616
2024-11-18,84,8380.9799966812134,118,99.77357138906207,0.53423619599908012,0.3511847277844094
2024-11-19,77,5997.4000084400177,104,77.888311797922313,0.11780010845534646,0.15804961493773809
2024-11-20,67,5627.4799966812134,104,83.992238756436024,-0.029187446862829865,-0.22254227994075881
2024-11-21,63,3920.5800144672394,86,62.231428801067288,-0.34064015494723227,-0.4629717653715566
2024-11-22,74,7290.3400270938873,125,98.518108474241714,0.1498541911864574,0.27684534518675857
2024-11-23,67,5055.289984703064,100,75.45208932392633,-0.44099304141139767,-0.12701806663992316
2024-11-24,62,5363.3800110816956,90,86.506129210995084,-0.07329648401103768,-0.12647822725903682
2024-11-25,73,5307.0100088119507,97,72.698767243999328,-0.36677930135694453,-0.10166700009128597
2024-11-26,66,5541.9700047969818,93,83.969242496923968,-0.075937906926688,0.027594262692313583
2024-11-27,81,6340.4000129699707,110,78.276543369999644,0.126685482082424,0.14302609111191528
2024-11-28,85,7184.7800245285034,117,84.52682381798239,0.83258089313726968,0.22572864357375333
2024-11-29,72,6254.2200274467468,99,86.86416704787149,-0.14212231470637782,0.09553446959801383
2024-11-30,82,6964.220006942749,116,84.92951227978962,0.37761038991155149,-0.0077762558742488644
2024-12-01,80,6687.1699914932251,113,83.589624893665317,0.24682009808671851,0.36171334386936776
2024-12-02,87,7840.9099981784821,121,90.1254022779136,0.4774628246713597,0.4443944966336556
2024-12-03,79,7262.9600009918213,116,91.93620254420027,0.3105375876638084,0.10187925767267265
2024-12-04,90,7761.5400266647339,133,86.239333629608154,0.22414043448168386,0.835131075396351
2024-12-05,71,5447.5100030899048,105,76.725493001266258,-0.24179863760722525,-0.085963714896582957
2024-12-06,66,6318.6599974632263,99,95.737272688836768,0.010303438275865516,0.038291839488029888
2024-12-07,76,7038.0100078582764,115,92.605394840240479,0.010595587279259536,0.66128328911653311
2024-12-08,69,6647.0100011825562,103,96.333478278008059,-0.006005528551204265,-0.058626508242052788
2024-12-09,74,6123.6500034332275,109,82.752027073422,-0.21901284355313227,-0.039701611522311477
2024-12-10,71,6037.30002784729,106,85.032394758412536,-0.16875488409369685,0.57131331175327615
2024-12-11,76,6176.5399961471558,101,81.270263107199412,-0.2042120539316061,0.13068772767355327
2024-12-12,85,7048.8100180625916,125,82.927176683089314,0.29395081680701951,0.31376272911316849
2024-12-13,62,5240.4700141139328,94,84.523709905063427,-0.17063586010042606,-0.095951637848366814
2024-12-14,67,6339.069976568222,92,94.612984724898837,-0.099309326146120022,0.066099450108187852
2024-12-15,80,6407.0999984741211,122,80.088749980926508,-0.0360929203755904,0.010546937346758614
2024-12-16,66,5635.8200082778931,91,85.391212246634737,-0.079663271885531073,-0.37679883616700827
2024-12-17,72,6076.8600187301636,89,84.400833593474488,0.006552596475312057,0.049981081686254432
2024-12-18,74,5753.8499984741211,95,77.754729709109739,-0.068434754399178691,-0.31346334190600744
2024-12-19,75,5607.959997177124,111,74.77279996236166,-0.20441039227802793,-0.0649348068687836
2024-12-20,81,7685.2399921417236,112,94.879506075823755,0.46651731074567676,0.36566278275072805
2024-12-21,67,6749.4799842834473,95,100.73850722811115,0.064742936934324327,0.72155139274733615
2024-12-22,74,7198.5899934768677,127,97.27824315509281,0.1235332670305198,-0.012585151484846931
2024-12-23,73,6191.07998752594,116,84.809314897615621,0.098523369879180131,0.2246735610142431
2024-12-24,67,6907.9899883270264,90,103.10432818398547,0.13676964205776421,0.28799189579218559
2024-12-25,75,5892.9200403690338,102,78.57226720492045,0.024169910917349789,0.11040303873258521
2024-12-26,81,7690.480019569397,131,94.944197772461692,0.3713507270808904,0.38767983459180078
2024-12-27,71,7986.5699996948242,120,112.48690140415245,0.03920892618333522,0.25963188179885111
2024-12-28,86,7293.3200082778931,118,84.806046607882479,0.080575099898186023,0.015106932067347811
2024-12-29,83,5672.1300029754639,117,68.338915698499562,-0.21204985863684875,-0.093071561588299
2024-12-30,72,6090.8200144767761,96,84.594722423288559,-0.01619426226945412,-0.125412464223598
2024-12-31,74,5483.5100231170654,96,74.101486798879264,-0.20620758970655961,-0.17999541957320364
2025-01-01,68,5229.8900089263916,101,76.910147190094,-0.11251298624461246,-0.33299961227187347
2025-01-02,81,7386.9299917221069,121,91.196666564470462,-0.039470881801248907,0.01706879711761547
2025-01-03,68,6138.9800100326538,89,90.279117794597852,-0.23133710588309736,-0.20905129794574051
2025-01-04,76,8181.5400047302246,120,107.65184216750295,0.12178541397391104,0.50188618287796427
2025-01-05,74,5856.2200145721436,103,79.138108305028965,0.032455182003958034,-0.073186400768001453
2025-01-06,83,6638.3800241947174,107,79.980482219213457,0.089899226773487037,-0.05678167311745122
2025-01-07,87,7512.030017375946,132,86.345172613516624,0.36993093578878544,0.13013671049682426
2025-01-08,74,7037.0500073432922,109,95.09527036950395,0.34554455166981229,0.14915940711797154
2025-01-09,89,8703.6200037002563,132,97.793483187643332,0.17824590370473931,0.44164112493241314
2025-01-10,81,5421.7999906539917,106,66.93580235375299,-0.11682397046522511,-0.12219462773072966
2025-01-11,93,7638.1500015258789,134,82.130645177697616,-0.066416591850700521,0.083608436310966289
2025-01-12,83,7690.1500089168549,125,92.6524097459862,0.31315933994646861,0.46745425280658109
2025-01-13,75,6721.7099814414978,114,89.6227997525533,0.01255275488041812,0.060362167681957866
2025-01-14,67,6133.9599957466125,89,91.551641727561375,-0.18344841786331306,-0.04263083185724556
2025-01-15,71,5276.6899962425232,93,74.319577411866518,-0.250155961555453,-0.0637227611080339
2025-01-16,92,8301.7599992752075,130,90.236521731252253,-0.046171593458147538,0.36612658078142879
2025-01-17,86,7979.6999990940094,130,92.7872092917908,0.47178059184206039,0.38684532985916692
2025-01-18,72,5509.630026102066,102,76.522639251417587,-0.27866956985639152,-0.017534000086404735
2025-01-19,84,6678.6100053787231,123,79.507261968794325,-0.13153709646303838,-0.13098224489961213
2025-01-20,80,5805.0300207138062,119,72.562875258922574,-0.13637600599529376,-0.13992929318537831
2025-01-21,70,5674.399998664856,100,81.062857123783658,-0.074920605514288155,-0.21173451970360641
2025-01-22,68,4933.6900117397308,104,72.554264878525458,-0.065002868227437866,-0.20309703287950628
2025-01-23,98,7568.3400068283081,139,77.227959253350079,-0.088345121096120735,0.095592208387262734
2025-01-24,90,7493.78000831604,121,83.264222314622671,-0.060894518695331808,0.27165818592148339
2025-01-25,97,7082.1099998950958,130,73.011443297887581,0.285405728940664,-0.07910689815541122
2025-01-26,81,6836.7600038051605,122,84.404444491421728,0.023680076887117051,-0.14396793566369534
2025-01-27,78,6832.2000246047974,118,87.592308007753815,0.1769448220294797,-0.063224976163081578
2025-01-28,76,6081.8600146770477,100,80.024473877329569,0.071806713680400411,0.072235652477402545
2025-01-29,78,6298.0300073623657,110,80.743974453363663,0.27653541109720792,0.034020048596591093
2025-01-30,81,6902.6899819374084,117,85.218394838733431,-0.087951918688951192,0.25880867415896863
2025-01-31,76,4882.3899927139282,96,64.241973588341168,-0.34847433641022091,-0.066444995137440621
2025-02-01,84,6461.9299964904785,113,76.927738053458071,-0.08756994785647268,-0.12522116715173906
2025-02-02,79,6609.8299922943115,117,83.668734079674834,-0.033192625071604934,0.076698406167175839
2025-02-03,79,7049.6200304031372,129,89.235696587381483,0.0318228396439427,-0.13835047847625981
2025-02-04,70,6977.8700304031372,113,99.68385757718768,0.14732499820183192,0.19153139961271445
2025-02-05,86,6907.7299845218658,131,80.322441680486818,0.0968080457614149,0.040574652150894674
2025-02-06,82,7943.3600015640259,126,96.870243921512511,0.15076296666224143,0.057418565047048259
2025-02-07,74,6665.080007314682,121,90.0686487474957,0.36512650920165979,-0.052858797314279796
2025-02-08,88,7572.4000186920166,136,86.050000212409273,0.17184804273717644,-0.12997120560494518
2025-02-09,80,8092.7500085830688,116,101.15937510728835,0.22435070463499576,0.49263160251820726
2025-02-10,100,7997.540016412735,139,79.97540016412735,0.13446398272835569,0.047051971330107481
2025-02-11,81,7519.1099882125854,123,92.828518372994878,0.0775652105085395,-0.022241441390082859
2025-02-12,80,7876.8500080108643,121,98.4606251001358,0.1402950065593912,0.17185210753791583
2025-02-13,75,5647.4600033760071,108,75.2994667116801,-0.28903385944184357,-0.079312547311679971
2025-02-14,84,7497.789999961853,117,89.259404761450625,0.12493623358358823,0.4209267562242528
2025-02-15,80,6814.6100151538849,126,85.182625189423561,-0.10007263241080402,-0.1791367112818438
2025-02-16,72,6976.5100154876709,107,96.895972437328766,-0.13793086304550714,-0.12571775677284078
2025-02-17,84,5464.4599964618683,112,65.05309519597462,-0.31673239705614747,-0.00819837800836048
2025-02-18,90,7544.7500190734863,133,83.830555767483176,0.0034099821522887352,0.12968866470675841
2025-02-19,91,7833.660040140152,127,86.0841762652764,-0.0054831522533484185,0.34946072840066011
2025-02-20,91,8107.4200105667114,119,89.092527588645183,0.43558697285508169,0.42877132603875773
2025-02-21,76,6651.3799991607666,101,87.5181578836943,-0.1128879310844119,0.34815523134485288
2025-02-22,71,7233.0600576400757,111,101.87408531887431,0.061404840710718431,-0.044300328590646844
2025-02-23,100,7840.4300158023834,146,78.40430015802383,0.12383268975416542,0.046258364550554855
2025-02-24,80,5923.2600126266479,112,74.0407501578331,0.0839607237424821,-0.16363061111527685
2025-02-25,107,8535.5699944496155,153,79.7716821911179,0.13132575272491326,0.24848173545640656
2025-02-26,70,6421.4899961948395,105,91.735571374211986,-0.18026950834083519,-0.060113876486471145
2025-02-27,79,6019.6900215148926,114,76.198607867277119,-0.25750855220659596,-0.010222200611675281
2025-02-28,87,8119.7899913787842,125,93.33091944113545,0.22076771924071295,0.28925870183006275
2025-03-01,85,6248.0100450515747,111,73.506000530018525,-0.13618717454834633,-0.094844175038856643
2025-03-02,78,7008.3600225448608,118,89.850769519805908,-0.10612555581524047,0.43543634019477206
2025-03-03,89,7334.489999294281,138,82.409999992070567,0.23825224347053917,0.13503086589884078
2025-03-04,89,7432.4999878406525,132,83.5112358184343,-0.12923214352717524,0.12446159681949509
2025-03-05,83,6895.6899943351746,116,83.080602341387646,0.073845789438483925,-0.021835224509137132
2025-03-06,102,8543.9200072288513,163,83.763921639498548,0.41932889844695365,0.22443094669323294
